ID,Area,City,Restaurant,Avg Spend,Food type
1867,Powai,Mumbai,24,300,Mughlai
1868,Powai,Mumbai,"93,30,45,100,18",500,Mughlai
1869,Powai,Mumbai,"98,82,10",1100,Mughlai
1870,Powai,Mumbai,"84,69,41,93,105",100,Mughlai
1871,Powai,Mumbai,"54,93,98,109,69",1000,Mughlai
1872,Powai,Mumbai,"11,50,27,12,53",500,Mughlai
1873,Powai,Mumbai,"105,96",100,Mughlai
1874,Powai,Mumbai,"100,88,7",1100,Mughlai
1875,Powai,Mumbai,89,500,Mughlai
1876,Powai,Mumbai,"35,70,36,13",700,Mughlai
1877,Powai,Mumbai,74,500,Mughlai
1878,Powai,Mumbai,106111,200,Mughlai
1879,Powai,Mumbai,"8,83",800,Mughlai
1880,Powai,Mumbai,14,500,Mughlai
1881,Powai,Mumbai,"85,51,110,53,3",700,Mughlai
1882,Powai,Mumbai,35,500,Mughlai
1883,Powai,Mumbai,"104,36,41,48,4",300,Mughlai
1884,Powai,Mumbai,"97,38",200,Mughlai
1885,Powai,Mumbai,"90,30,10",100,Mughlai
1886,Powai,Mumbai,"50,11,112",300,Mughlai
1887,Powai,Mumbai,"38,28",900,Mughlai
1888,Powai,Mumbai,"45,96,86,4",200,Mughlai
1889,Powai,Mumbai,"48,108,92,2,6",300,Mughlai
1890,Powai,Mumbai,"90,44",700,Mughlai
1891,Powai,Mumbai,24,1000,Mughlai
1892,Powai,Mumbai,"88,87",600,Mughlai
1893,Powai,Mumbai,"37,19,73,109,26",700,Mughlai
1894,Powai,Mumbai,"67,42",1000,Mughlai
1895,Powai,Mumbai,"44,57,104,96,63",100,Mughlai
1896,Powai,Mumbai,"32,58,33,78",900,Mughlai
1897,Powai,Mumbai,"94,32,5,67,78",800,Mughlai
1898,Powai,Mumbai,74,700,Mughlai
1899,Powai,Mumbai,"46,92,88,107",300,Mughlai
1900,Powai,Mumbai,"85,102,98,23",200,Mughlai
1901,Powai,Mumbai,"113,91,85,81",1100,Mughlai
1902,Powai,Mumbai,38,200,Mughlai
1903,Powai,Mumbai,"16,41",300,Mughlai
1904,Powai,Mumbai,"87,69,78,46,52",100,Mughlai
1905,Powai,Mumbai,"29,93,71",800,Mughlai
1906,Powai,Mumbai,36,400,Mughlai
1907,Powai,Mumbai,99,800,Mughlai
1908,Powai,Mumbai,"25,29",1000,Mughlai
1909,Powai,Mumbai,9,600,Mughlai
1910,Powai,Mumbai,"61,63",800,Mughlai
1911,Powai,Mumbai,"10,77,6",100,Mughlai
1912,Powai,Mumbai,"31,66,85,63",400,Mughlai
1913,Powai,Mumbai,55,900,Mughlai
1914,Powai,Mumbai,"53,42",800,Mughlai
1915,Powai,Mumbai,"42,39,95",200,Mughlai
1916,Powai,Mumbai,"97,110,2,101",600,Mughlai
1917,Powai,Mumbai,33,200,Mughlai
1918,Powai,Mumbai,"113,3,106",600,Mughlai
1919,Powai,Mumbai,76,200,Mughlai
1920,Powai,Mumbai,"1,93,81,113",900,Mughlai
1921,Powai,Mumbai,"18,94,1,104",900,Mughlai
1922,Powai,Mumbai,"87,11,6,56,102",200,Mughlai
1923,Powai,Mumbai,"49,15,31,3",500,Mughlai
1924,Powai,Mumbai,"44,42,92,46",100,Mughlai
1925,Powai,Mumbai,36,700,Mughlai
1926,Powai,Mumbai,"74,2,23,105,14",900,Mughlai
1927,Powai,Mumbai,112,500,Mughlai
1928,Powai,Mumbai,"60,58",200,Mughlai
1929,Powai,Mumbai,"17,29,78",300,Mughlai
1930,Powai,Mumbai,"18,28,103",900,Mughlai
1931,Powai,Mumbai,"45,74,101,3,0",600,Mughlai
1932,Powai,Mumbai,"67,77,0",500,Mughlai
1933,Powai,Mumbai,80102109,600,Mughlai
1934,Powai,Mumbai,"45,30",600,Mughlai
1935,Powai,Mumbai,"110,75,96,93",500,Mughlai
1936,Powai,Mumbai,"3,40,20,97,75",900,Mughlai
1937,Powai,Mumbai,"91,7,60,93,95",600,Mughlai
1938,Powai,Mumbai,"70,4,2,68,43",300,Mughlai
1939,Powai,Mumbai,57,800,Mughlai
1940,Powai,Mumbai,"108,67,13",1000,Mughlai
1941,Powai,Mumbai,"20,28",600,Mughlai
1942,Powai,Mumbai,41104,900,Mughlai
1943,Powai,Mumbai,"53,59,96,42",1000,Mughlai
1944,Powai,Mumbai,61,700,Mughlai
1945,Powai,Mumbai,88,900,Mughlai
1946,Powai,Mumbai,"46,89,17",900,Mughlai
1947,Powai,Mumbai,"82,79",500,Mughlai
1948,Powai,Mumbai,106,400,Mughlai
1949,Powai,Mumbai,13,100,Mughlai
1950,Powai,Mumbai,107,700,Mughlai
1951,Powai,Mumbai,"96,38,72,112",100,Mughlai
1952,Powai,Mumbai,"85,14,92,95",900,Mughlai
1953,Powai,Mumbai,"49,42,73",300,Mughlai
1954,Powai,Mumbai,"99,70,14,74",600,Mughlai
1955,Powai,Mumbai,"92,1,61,24",200,Mughlai
1956,Powai,Mumbai,"41,36,44",300,Mughlai
1957,Powai,Mumbai,"101,70,26",800,Mughlai
1958,Powai,Mumbai,"17,94,102,62,51",1000,Mughlai
1959,Powai,Mumbai,62,900,Mughlai
1960,Powai,Mumbai,"98,7,106",1000,Mughlai
1961,Powai,Mumbai,"82,105,79",1000,Mughlai
1962,Powai,Mumbai,9,500,Mughlai
1963,Powai,Mumbai,"25,67,34,106",100,Mughlai
1964,Powai,Mumbai,52,600,Mughlai
1965,Powai,Mumbai,"15,4",900,Mughlai
1966,Powai,Mumbai,"22,109,19,60,44",900,Mughlai
1967,Powai,Mumbai,"82,4",700,Mughlai
1968,Powai,Mumbai,"45,47,0,46,2",300,Mughlai
1969,Powai,Mumbai,42,1100,Mughlai
1970,Powai,Mumbai,"12,81",1100,Mughlai
1971,Powai,Mumbai,"82,90,31,96,45",900,Mughlai
1972,Powai,Mumbai,"48,1",400,Mughlai
1973,Powai,Mumbai,"71,108,72",600,Mughlai
1974,Powai,Mumbai,"53,112,52,94",100,Mughlai
1975,Powai,Mumbai,"94,78,71,1,10",200,Mughlai
1976,Powai,Mumbai,95,900,Mughlai
1977,Powai,Mumbai,"80,21,11,4,20",1100,Mughlai
1978,Powai,Mumbai,"7,80",200,Mughlai
1979,Powai,Mumbai,26,800,Mughlai
1980,Powai,Mumbai,"79,77,113,17",1000,Mughlai
1981,Powai,Mumbai,20,700,Mughlai
1982,Powai,Mumbai,"4,63",800,Mughlai
1983,Powai,Mumbai,36110,700,Mughlai
1984,Powai,Mumbai,"107,78",1000,Mughlai
1985,Powai,Mumbai,"76,101,109,28,50",400,Mughlai
1986,Powai,Mumbai,"2,6",900,Mughlai
1987,Powai,Mumbai,72111,200,Mughlai
1988,Powai,Mumbai,"62,9",1100,Mughlai
1989,Powai,Mumbai,"51,93,26",500,Mughlai
1990,Powai,Mumbai,90,800,Mughlai
1991,Powai,Mumbai,"112,34,87,77,14",200,Mughlai
1992,Powai,Mumbai,3,700,Mughlai
1993,Powai,Mumbai,"48,100,49",700,Mughlai
1994,Powai,Mumbai,"76,14,98",200,Mughlai
1995,Powai,Mumbai,"66,40,70",700,Mughlai
1996,Powai,Mumbai,"99,48,24",400,Mughlai
1997,Powai,Mumbai,"64,35,38,51",400,Mughlai
1998,Powai,Mumbai,"113,46",400,Mughlai
1999,Powai,Mumbai,95,1000,Mughlai
2000,Powai,Mumbai,"1,38,8,72",400,Mughlai
2001,Powai,Mumbai,43,800,Mughlai
2002,Powai,Mumbai,"2,1,19,30",600,Mughlai
2003,Powai,Mumbai,"70,18,20,48",1100,Mughlai
2004,Powai,Mumbai,"21,14,27,32",800,Mughlai
2005,Powai,Mumbai,"69,20,102,10,111",800,Mughlai
2006,Powai,Mumbai,"87,13",700,Mughlai
2007,Powai,Mumbai,"21,34,101,28",1000,Mughlai
2008,Powai,Mumbai,30,600,Mughlai
2009,Powai,Mumbai,11105,800,Mughlai
2010,Powai,Mumbai,"34,7,33,58,43",1000,Mughlai
2011,Powai,Mumbai,"108,88,9,36",100,Mughlai
2012,Powai,Mumbai,"1,29,104",200,Mughlai
2013,Powai,Mumbai,74,400,Mughlai
2014,Powai,Mumbai,"104,1,60,61,44",700,Mughlai
2015,Powai,Mumbai,"42,31,92,73,0",400,Mughlai
2016,Powai,Mumbai,"23,2",300,Mughlai
2017,Powai,Mumbai,109,1000,Mughlai
2018,Powai,Mumbai,60,300,Mughlai
2019,Powai,Mumbai,"92,89,29",300,Mughlai
2020,Powai,Mumbai,"8,91,66,15,12",1100,Mughlai
2021,Powai,Mumbai,"102,16",100,Mughlai
2022,Powai,Mumbai,"96,41,28,90,1",300,Mughlai
2023,Powai,Mumbai,"12,93,7",1100,Mughlai
2024,Powai,Mumbai,32,900,Mughlai
2025,Powai,Mumbai,40,800,Mughlai
2026,Powai,Mumbai,"15,26",100,Mughlai
2027,Powai,Mumbai,27,600,Mughlai
2028,Powai,Mumbai,"72,93",800,Mughlai
2029,Powai,Mumbai,19,600,Mughlai
2030,Powai,Mumbai,87,800,Mughlai
2031,Powai,Mumbai,21,1100,Mughlai
2032,Powai,Mumbai,39,800,Mughlai
2033,Powai,Mumbai,"83,96",1000,Mughlai
2034,Powai,Mumbai,"41,44",200,Mughlai
2035,Powai,Mumbai,"6,91,56,37",700,Mughlai
2036,Powai,Mumbai,"95,42,6",100,Mughlai
2037,Powai,Mumbai,26,100,Mughlai
2038,Powai,Mumbai,"102,62,110,0",700,Mughlai
2039,Powai,Mumbai,53,400,Mughlai
2040,Powai,Mumbai,"40,87,105,65",800,Mughlai
2041,Powai,Mumbai,100,500,Mughlai
2042,Powai,Mumbai,"16,95,111,18",300,Mughlai
2043,Powai,Mumbai,107,1000,Mughlai
2044,Powai,Mumbai,"24,67,12,32",400,Mughlai
2045,Powai,Mumbai,"23,13,17",900,Mughlai
2046,Powai,Mumbai,"45,88,37,98",900,Mughlai
2047,Powai,Mumbai,"14,79,94,16",600,Mughlai
2048,Powai,Mumbai,42,100,Mughlai
2049,Powai,Mumbai,"25,34,99,101,70",400,Mughlai
2050,Powai,Mumbai,"92,20,45,69,84",500,Mughlai
2051,Powai,Mumbai,"11,22,81,52,14",700,Mughlai
2052,Powai,Mumbai,"108,85,66",100,Mughlai
2053,Powai,Mumbai,"86,1",200,Mughlai
2054,Powai,Mumbai,"1,90,99",100,Mughlai
2055,Powai,Mumbai,92,400,Mughlai
2056,Powai,Mumbai,"44,65,4",100,Mughlai
2057,Powai,Mumbai,"82,78",400,Mughlai
2058,Powai,Mumbai,46,1000,Mughlai
2059,Powai,Mumbai,"94,56,77,43,110",1000,Mughlai
2060,Powai,Mumbai,"24,36,18",500,Mughlai
2061,Powai,Mumbai,"108,13,60,3",300,Mughlai
2062,Powai,Mumbai,2,800,Mughlai
2063,Powai,Mumbai,"75,95",300,Mughlai
2064,Powai,Mumbai,"36,9,70,8,6",500,Mughlai
2065,Powai,Mumbai,67111102,200,Mughlai
2066,Powai,Mumbai,"24,17",400,Mughlai
2067,Powai,Mumbai,56,600,Mughlai
2068,Powai,Mumbai,"88,36,55,50,27",800,Mughlai
2069,Powai,Mumbai,16,200,Mughlai
2070,Powai,Mumbai,"34,21,83,40,97",500,Mughlai
2071,Powai,Mumbai,"40,92,88,18,45",300,Mughlai
2072,Powai,Mumbai,"93,17,34,104,51",700,Mughlai
2073,Powai,Mumbai,"109,3,85",500,Mughlai
2074,Powai,Mumbai,"108,62",1100,Mughlai
2075,Powai,Mumbai,"19,26,98,83,28",800,Mughlai
2076,Powai,Mumbai,"94,110,36",1000,Mughlai
2077,Powai,Mumbai,25,600,Mughlai
2078,Powai,Mumbai,"56,108,23",700,Mughlai
2079,Powai,Mumbai,"19,103,27",500,Mughlai
2080,Powai,Mumbai,17,1000,Mughlai
2081,Powai,Mumbai,"22,47",1100,Mughlai
2082,Powai,Mumbai,"4,0",200,Mughlai
2083,Powai,Mumbai,"20,8,81,0",200,Mughlai
2084,Powai,Mumbai,41105,1000,Mughlai
2085,Powai,Mumbai,"84,71",1100,Mughlai
2086,Powai,Mumbai,"44,15,22",1000,Mughlai
2087,Powai,Mumbai,"95,61,100",200,Mughlai
2088,Powai,Mumbai,"32,6",1000,Mughlai
2089,Powai,Mumbai,"66,87,33,69,38",800,Mughlai
2090,Powai,Mumbai,34,1100,Mughlai
2091,Powai,Mumbai,97,300,Mughlai
2092,Powai,Mumbai,"57,99,12",600,Mughlai
2093,Powai,Mumbai,"25,88,11,24",600,Mughlai
2094,Powai,Mumbai,"92,45,1,31",900,Mughlai
2095,Powai,Mumbai,"76,109,111,95,89",900,Mughlai
2096,Powai,Mumbai,"19,36,86,25",500,Mughlai
2097,Powai,Mumbai,"71,96,57,66",400,Mughlai
2098,Powai,Mumbai,100104,400,Mughlai
2099,Powai,Mumbai,32107,800,Mughlai
2100,Powai,Mumbai,"21,98,3",400,Mughlai
2101,Powai,Mumbai,"0,21",200,Mughlai
2102,Powai,Mumbai,"83,97,46,73",600,Mughlai
2103,Powai,Mumbai,"87,29,74",100,Mughlai
2104,Powai,Mumbai,3,400,Mughlai
2105,Powai,Mumbai,"49,29,28",400,Mughlai
2106,Powai,Mumbai,6,500,Mughlai
2107,Powai,Mumbai,"16,69,10",1100,Mughlai
2108,Powai,Mumbai,"46,84,64,28,97",800,Mughlai
2109,Powai,Mumbai,"43,1,20,74",100,Mughlai
2110,Powai,Mumbai,"37,88,2",200,Mughlai
2111,Powai,Mumbai,"18,60",1100,Mughlai
2112,Powai,Mumbai,"77,59,39,69,33",300,Mughlai
2113,Powai,Mumbai,"65,113,44,5,46",900,Mughlai
2114,Powai,Mumbai,"94,71,22,11",800,Mughlai
2115,Powai,Mumbai,85,300,Mughlai
2116,Powai,Mumbai,"21,78,19,31",900,Mughlai
2117,Powai,Mumbai,"14,26",600,Mughlai
2118,Powai,Mumbai,"42,36,65",500,Mughlai
2119,Powai,Mumbai,"13,33,78,4,105",1100,Mughlai
2120,Powai,Mumbai,"105,31",500,Mughlai
2121,Powai,Mumbai,"108,1,110,63",900,Mughlai
2122,Powai,Mumbai,64112,400,Mughlai
2123,Powai,Mumbai,"10,11,40,37",100,Mughlai
2124,Powai,Mumbai,"5,103,93,65",700,Mughlai
2125,Powai,Mumbai,"19,65,76,13,15",1000,Mughlai
2126,Powai,Mumbai,"81,78,2,48,39",100,Mughlai
2127,Powai,Mumbai,76,800,Mughlai
2128,Powai,Mumbai,"60,58",1100,Mughlai
2129,Powai,Mumbai,91,800,Mughlai
2130,Powai,Mumbai,"97,38,21",1100,Mughlai
2131,Powai,Mumbai,7,900,Mughlai
2132,Powai,Mumbai,"70,34,6,89,97",900,Mughlai
2133,Powai,Mumbai,"83,29,61",300,Mughlai
2134,Powai,Mumbai,1102,300,Mughlai
2135,Powai,Mumbai,"67,9,31,78",900,Mughlai
2136,Powai,Mumbai,3,900,Mughlai
2137,Powai,Mumbai,12,700,Mughlai
2138,Powai,Mumbai,"30,105,81,85",400,Mughlai
2139,Powai,Mumbai,"81,60,33,6",300,Mughlai
2140,Powai,Mumbai,"20,92,90",400,Mughlai
2141,Powai,Mumbai,54,1000,Mughlai
2142,Powai,Mumbai,"94,6,45,100",1000,Mughlai
2143,Powai,Mumbai,"83,18,81,56",200,Mughlai
2144,Powai,Mumbai,"43,57",200,Mughlai
2145,Powai,Mumbai,"53,29,5",700,Mughlai
2146,Powai,Mumbai,"96,54,67,74",800,Mughlai
2147,Powai,Mumbai,"106,46",100,Mughlai
2148,Powai,Mumbai,"61,2,97,26",900,Mughlai
2149,Powai,Mumbai,"101,7",800,Mughlai
2150,Powai,Mumbai,"94,6",200,Mughlai
2151,Powai,Mumbai,94,200,Mughlai
2152,Powai,Mumbai,"94,48",600,Mughlai
2153,Powai,Mumbai,93,1100,Mughlai
2154,Powai,Mumbai,13,1100,Mughlai
2155,Powai,Mumbai,"34,22",400,Mughlai
2156,Powai,Mumbai,"22,4",1000,Mughlai
2157,Powai,Mumbai,60,300,Mughlai
2158,Powai,Mumbai,24,300,Mughlai
2159,Powai,Mumbai,"47,22,11",800,Mughlai
2160,Powai,Mumbai,39109100,600,Mughlai
2161,Powai,Mumbai,"66,0,100,57,48",100,Mughlai
2162,Powai,Mumbai,21,500,Mughlai
2163,Powai,Mumbai,"79,72,81,63,12",300,Mughlai
2164,Powai,Mumbai,99,800,Mughlai
2165,Powai,Mumbai,77,800,Mughlai
2166,Powai,Mumbai,"35,36,82",400,Mughlai
2167,Powai,Mumbai,"26,75",400,Mughlai
2168,Powai,Mumbai,"69,11",500,Mughlai
2169,Powai,Mumbai,"100,85,13,40",500,Mughlai
2170,Powai,Mumbai,"112,14,74",300,Mughlai
2171,Powai,Mumbai,"32,22,17,91,70",100,Mughlai
2172,Powai,Mumbai,"76,73,13,112",700,Mughlai
2173,Powai,Mumbai,"82,107,73",400,Mughlai
2174,Powai,Mumbai,"13,95,19,27",700,Mughlai
2175,Powai,Mumbai,"108,46",900,Mughlai
2176,Powai,Mumbai,21,1100,Mughlai
2177,Powai,Mumbai,"88,109,56,62,59",500,Mughlai
2178,Powai,Mumbai,78,1000,Mughlai
2179,Powai,Mumbai,"37,95,48",400,Mughlai
2180,Powai,Mumbai,"94,53,58",600,Mughlai
2181,Powai,Mumbai,"66,77",700,Mughlai
2182,Powai,Mumbai,"12,65",1100,Mughlai
2183,Powai,Mumbai,"38,108,28",1000,Mughlai
2184,Powai,Mumbai,"3,18,0,77,22",100,Mughlai
2185,Powai,Mumbai,"9,34,92,83,110",400,Mughlai
2186,Powai,Mumbai,75,1100,Mughlai
2187,Powai,Mumbai,"9,59,103",300,Mughlai
2188,Powai,Mumbai,86,500,Mughlai
2189,Powai,Mumbai,"35,110,10",400,Mughlai
2190,Powai,Mumbai,49,100,Mughlai
2191,Powai,Mumbai,"45,25,104,12,50",200,Mughlai
2192,Powai,Mumbai,1,600,Mughlai
2193,Powai,Mumbai,"38,65,18,73,39",1000,Mughlai
2194,Powai,Mumbai,"38,20,29",100,Mughlai
2195,Powai,Mumbai,"100,84",800,Mughlai
2196,Powai,Mumbai,"24,105,82,60",600,Mughlai
2197,Powai,Mumbai,"9,53,8",100,Mughlai
2198,Powai,Mumbai,"2,39,71,73",800,Mughlai
2199,Powai,Mumbai,"79,7,9,53",100,Mughlai
2200,Powai,Mumbai,"94,68,26,33,71",800,Mughlai
2201,Powai,Mumbai,"5,0,21,14",700,Mughlai
2202,Powai,Mumbai,"31,52",500,Mughlai
2203,Powai,Mumbai,"108,88,2,99",1100,Mughlai
2204,Powai,Mumbai,23,1100,Mughlai
2205,Powai,Mumbai,54,500,Mughlai
2206,Powai,Mumbai,"36,77,15,4,27",1100,Mughlai
2207,Powai,Mumbai,15,700,Mughlai
2208,Powai,Mumbai,"104,91",600,Mughlai
2209,Powai,Mumbai,60,300,Mughlai
2210,Powai,Mumbai,"101,29,41,78,100",400,Mughlai
2211,Powai,Mumbai,72104,600,Mughlai
2212,Powai,Mumbai,"14,73,107,4,101",700,Mughlai
2213,Powai,Mumbai,"74,3,25",400,Mughlai
2214,Powai,Mumbai,"65,33",100,Mughlai
2215,Powai,Mumbai,"76,80,24,25,101",200,Mughlai
2216,Powai,Mumbai,"82,40",800,Mughlai
2217,Powai,Mumbai,"53,79,24,103",1000,Mughlai
2218,Powai,Mumbai,"26,10",900,Mughlai
2219,Powai,Mumbai,"41,111,14",1100,Mughlai
2220,Powai,Mumbai,"64,76,75,81,82",1100,Mughlai
2221,Powai,Mumbai,"86,32",800,Mughlai
2222,Powai,Mumbai,"15,62",800,Mughlai
2223,Powai,Mumbai,"19,78,13,45",700,Mughlai
2224,Powai,Mumbai,79,800,Mughlai
2225,Powai,Mumbai,48,900,Mughlai
2226,Powai,Mumbai,"59,15,39,73,1",900,Mughlai
2227,Powai,Mumbai,42105,600,Mughlai
2228,Powai,Mumbai,"48,38,84,71",300,Mughlai
2229,Powai,Mumbai,68,1100,Mughlai
2230,Powai,Mumbai,"4,54,82",100,Mughlai
2231,Powai,Mumbai,88,200,Mughlai
2232,Powai,Mumbai,"99,51,72,46",200,Mughlai
2233,Powai,Mumbai,"50,113,55,3",1000,Mughlai
2234,Powai,Mumbai,"28,53,18,22",1100,Mughlai
2235,Powai,Mumbai,"28,42,7,86",800,Mughlai
2236,Powai,Mumbai,"109,54,75",800,Mughlai
2237,Powai,Mumbai,"16,74,78,13",200,Mughlai
2238,Powai,Mumbai,14,600,Mughlai
2239,Powai,Mumbai,"88,2,0",500,Mughlai
2240,Powai,Mumbai,"89,24",500,Mughlai
2241,Powai,Mumbai,"67,36,34,41,11",1100,Mughlai
2242,Powai,Mumbai,"22,26,23,50",400,Mughlai
2243,Powai,Mumbai,"26,52,78,5,99",1100,Mughlai
2244,Powai,Mumbai,"107,102,20",800,Mughlai
2245,Powai,Mumbai,"86,1,52,14,54",500,Mughlai
2246,Powai,Mumbai,"110,53",600,Mughlai
2247,Powai,Mumbai,"53,111,78,92",1000,Mughlai
2248,Powai,Mumbai,"88,98,96,22",900,Mughlai
2249,Powai,Mumbai,"30,80",100,Mughlai
2250,Powai,Mumbai,"67,59",400,Mughlai
2251,Powai,Mumbai,65,600,Mughlai
2252,Powai,Mumbai,"34,32,102,48,86",900,Mughlai
2253,Powai,Mumbai,"112,103,57,29",1000,Mughlai
2254,Powai,Mumbai,"79,39,16,60",800,Mughlai
2255,Powai,Mumbai,"107,41,8",1000,Mughlai
2256,Powai,Mumbai,84103,300,Mughlai
2257,Powai,Mumbai,31,900,Mughlai
2258,Powai,Mumbai,"90,87,21",600,Mughlai
2259,Powai,Mumbai,"14,22",1000,Mughlai
2260,Powai,Mumbai,97107,400,Mughlai
2261,Powai,Mumbai,"95,58,5,104",1100,Mughlai
2262,Powai,Mumbai,"52,26,104,96",1000,Mughlai
2263,Powai,Mumbai,"24,14,43,71",100,Mughlai
2264,Powai,Mumbai,"38,101,48,105",700,Mughlai
2265,Powai,Mumbai,"60,86,48,32",1000,Mughlai
2266,Powai,Mumbai,"109,75,32",600,Mughlai
2267,Powai,Mumbai,"20,57",1000,Mughlai
2268,Powai,Mumbai,"5,104,89,111",500,Mughlai
2269,Powai,Mumbai,"96,2,36",200,Mughlai
2270,Powai,Mumbai,"14,34,49,23",200,Mughlai
2271,Powai,Mumbai,"3,97,36",300,Mughlai
2272,Powai,Mumbai,65,600,Mughlai
2273,Powai,Mumbai,101,100,Mughlai
2274,Powai,Mumbai,"18,35,93",500,Mughlai
2275,Powai,Mumbai,"15,99",500,Mughlai
2276,Powai,Mumbai,"54,40,37,108",500,Mughlai
2277,Powai,Mumbai,"46,6,22,59,16",400,Mughlai
2278,Powai,Mumbai,"91,82,57",400,Mughlai
2279,Powai,Mumbai,57,300,Mughlai
2280,Powai,Mumbai,"102,93,96,84,66",500,Mughlai
2281,Powai,Mumbai,"8,57",700,Mughlai
2282,Powai,Mumbai,26,100,Mughlai
2283,Powai,Mumbai,111,900,Mughlai
2284,Powai,Mumbai,"67,33,35,7",300,Mughlai
2285,Powai,Mumbai,"52,89",900,Mughlai
2286,Powai,Mumbai,103,1000,Mughlai
2287,Powai,Mumbai,"14,77,67,61",600,Mughlai
2288,Powai,Mumbai,"76,51,91",200,Mughlai
2289,Powai,Mumbai,"95,68,25",1100,Mughlai
2290,Powai,Mumbai,5,300,Mughlai
2291,Powai,Mumbai,"27,97,12,104",1000,Mughlai
2292,Powai,Mumbai,"63,18,67",700,Mughlai
2293,Powai,Mumbai,"67,4,51",100,Mughlai
2294,Powai,Mumbai,"60,15,70,19,22",400,Mughlai
2295,Powai,Mumbai,"27,2,49,81,50",600,Mughlai
2296,Powai,Mumbai,"85,24",600,Mughlai
2297,Powai,Mumbai,"5,113,77,51",200,Mughlai
2298,Powai,Mumbai,39,500,Mughlai
2299,Powai,Mumbai,"44,61,80,5,14",400,Mughlai
2300,Powai,Mumbai,"15,56,32,31,2",900,Mughlai
2301,Powai,Mumbai,"69,111,62,29",800,Mughlai
2302,Powai,Mumbai,21,900,Mughlai
2303,Powai,Mumbai,"26,74,77,45,61",100,Mughlai
2304,Powai,Mumbai,"92,81,38,33",300,Mughlai
2305,Powai,Mumbai,16,500,Mughlai
2306,Powai,Mumbai,"43,69",400,Mughlai
2307,Powai,Mumbai,44,200,Mughlai
2308,Powai,Mumbai,"92,0,86,47,71",200,Mughlai
2309,Powai,Mumbai,"109,20,111,46",500,Mughlai
2310,Powai,Mumbai,"82,94",900,Mughlai
2311,Powai,Mumbai,109,700,Mughlai
2312,Powai,Mumbai,"55,28,35,72,68",1100,Mughlai
2313,Powai,Mumbai,"4,67",300,Mughlai
2314,Powai,Mumbai,84110101,1100,Mughlai
2315,Powai,Mumbai,"103,62,33,40,30",700,Mughlai
2316,Powai,Mumbai,"28,85,112,60,39",200,Mughlai
2317,Powai,Mumbai,58,200,Mughlai
2318,Powai,Mumbai,"112,18,73,99",800,Mughlai
2319,Powai,Mumbai,"102,44,51,111",600,Mughlai
2320,Powai,Mumbai,"89,60,103,75",1000,Mughlai
2321,Powai,Mumbai,"101,97,33,1,32",200,Mughlai
2322,Powai,Mumbai,"84,96",800,Mughlai
2323,Powai,Mumbai,"97,32",1100,Mughlai
2324,Powai,Mumbai,"96,67,60,86",200,Mughlai
2325,Powai,Mumbai,"66,99,80",800,Mughlai
2326,Powai,Mumbai,"41,51",100,Mughlai
2327,Powai,Mumbai,"39,104,92",100,Mughlai
2328,Powai,Mumbai,"33,70,57,50",100,Mughlai
2329,Powai,Mumbai,"107,39,40,66,104",500,Mughlai
2330,Powai,Mumbai,"108,42",700,Mughlai
2331,Powai,Mumbai,"110,95,6,13,109",1100,Mughlai
2332,Powai,Mumbai,"73,64,113,89",300,Mughlai
2333,Powai,Mumbai,35,700,Mughlai
2334,Powai,Mumbai,"80,50,52",600,Mughlai
2335,Powai,Mumbai,19,1100,Mughlai
2336,Powai,Mumbai,"98,72,53,71,100",600,Mughlai
2337,Powai,Mumbai,"48,54,83,69",700,Mughlai
2338,Powai,Mumbai,"53,36,54,88,82",900,Mughlai
2339,Powai,Mumbai,"46,37,107,23",500,Mughlai
2340,Powai,Mumbai,"14,38,56,3",1100,Mughlai
2341,Powai,Mumbai,"16,32",300,Mughlai
2342,Powai,Mumbai,"91,4,78,24",400,Mughlai
2343,Powai,Mumbai,"52,98,24,40,17",900,Mughlai
2344,Powai,Mumbai,"75,32",400,Mughlai
2345,Powai,Mumbai,"35,108,52,106,17",1000,Mughlai
2346,Powai,Mumbai,"18,55,109",500,Mughlai
2347,Powai,Mumbai,"74,16",800,Mughlai
2348,Powai,Mumbai,"66,111,51,76,74",500,Mughlai
2349,Powai,Mumbai,"51,58",200,Mughlai
2350,Powai,Mumbai,"74,71,79,91,99",800,Mughlai
2351,Powai,Mumbai,"21,88,16",100,Mughlai
2352,Powai,Mumbai,"83,28,101",100,Mughlai
2353,Powai,Mumbai,"101,29",700,Mughlai
2354,Powai,Mumbai,103111,1000,Mughlai
2355,Powai,Mumbai,"97,81,70,27",400,Mughlai
2356,Powai,Mumbai,"38,33,81",900,Mughlai
2357,Powai,Mumbai,89111,100,Mughlai
2358,Powai,Mumbai,39107,900,Mughlai
2359,Powai,Mumbai,"5,28,99",500,Mughlai
2360,Powai,Mumbai,91,700,Mughlai
2361,Powai,Mumbai,"7,31",700,Mughlai
2362,Powai,Mumbai,"23,90",800,Mughlai
2363,Powai,Mumbai,60100,500,Mughlai
2364,Powai,Mumbai,1,1100,Mughlai
2365,Powai,Mumbai,"47,98,14,89,102",400,Mughlai
2366,Powai,Mumbai,"87,48",1000,Mughlai
2367,Powai,Mumbai,"63,2,111,61",200,Mughlai
2368,Powai,Mumbai,"74,65,23,42",900,Mughlai
2369,Powai,Mumbai,"8,14,12,39",1000,Mughlai
2370,Powai,Mumbai,36105,200,Mughlai
